trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
21020151,2018-10-03 07:34:47,2018-10-03 07:42:29,2112,462.0,50,Clark St & Congress Pkwy,47.0,State St & Kinzie St,Subscriber,Male,1962.0
21020152,2018-10-03 07:34:49,2018-10-03 07:40:09,2018,320.0,91,Clinton St & Washington Blvd,636.0,Orleans St & Hubbard St (*),Subscriber,Male,1964.0
21020153,2018-10-03 07:34:50,2018-10-03 07:48:48,4676,838.0,493,Western Ave & Roscoe St,481.0,California Ave & Montrose Ave,Subscriber,Male,1985.0
21020154,2018-10-03 07:34:51,2018-10-03 07:53:54,4448,"1,143.0",20,Sheffield Ave & Kingsbury St,286.0,Franklin St & Quincy St,Subscriber,Male,1986.0
21020155,2018-10-03 07:34:51,2018-10-03 07:41:39,3295,408.0,89,Financial Pl & Congress Pkwy (Temp),77.0,Clinton St & Madison St,Subscriber,Male,1975.0
21020157,2018-10-03 07:34:55,2018-10-03 07:44:06,154,551.0,192,Canal St & Adams St,47.0,State St & Kinzie St,Subscriber,Male,1987.0
21020158,2018-10-03 07:34:55,2018-10-03 07:37:39,767,164.0,110,Dearborn St & Erie St,211.0,St. Clair St & Erie St,Subscriber,Female,1972.0
21020159,2018-10-03 07:34:57,2018-10-03 07:40:52,4434,355.0,43,Michigan Ave & Washington St,287.0,Franklin St & Monroe St,Subscriber,Male,1980.0
21020160,2018-10-03 07:34:55,2018-10-03 07:44:09,101,554.0,247,Shore Dr & 55th St,426.0,Ellis Ave & 60th St,Subscriber,Male,1961.0
21020161,2018-10-03 07:34:59,2018-10-03 07:55:06,3192,"1,207.0",307,Southport Ave & Clybourn Ave,91.0,Clinton St & Washington Blvd,Customer,Male,1990.0
21020162,2018-10-03 07:35:00,2018-10-03 07:43:11,2488,491.0,133,Kingsbury St & Kinzie St,192.0,Canal St & Adams St,Subscriber,Male,1964.0
21020163,2018-10-03 07:35:00,2018-10-03 07:39:08,4549,248.0,153,Southport Ave & Wellington Ave,229.0,Southport Ave & Roscoe St,Subscriber,Male,1992.0
21020164,2018-10-03 07:35:02,2018-10-03 07:43:01,1560,479.0,176,Clark St & Elm St,211.0,St. Clair St & Erie St,Subscriber,Female,1992.0
21020165,2018-10-03 07:35:03,2018-10-03 07:39:27,4802,264.0,340,Clark St & Wrightwood Ave,13.0,Wilton Ave & Diversey Pkwy,Subscriber,Male,1974.0
21020166,2018-10-03 07:35:05,2018-10-03 07:41:17,2602,372.0,259,California Ave & Francis Pl,160.0,Campbell Ave & North Ave,Subscriber,Male,1993.0
21020167,2018-10-03 07:35:08,2018-10-03 07:48:00,3082,772.0,174,Canal St & Madison St,211.0,St. Clair St & Erie St,Subscriber,Male,1979.0
21020168,2018-10-03 07:35:09,2018-10-03 07:38:42,5921,213.0,74,Kingsbury St & Erie St,133.0,Kingsbury St & Kinzie St,Subscriber,Female,1987.0
21020169,2018-10-03 07:35:07,2018-10-03 07:50:24,3781,917.0,136,Racine Ave & 13th St,282.0,Halsted St & Maxwell St,Subscriber,Male,1954.0
21020170,2018-10-03 07:35:10,2018-10-03 07:45:02,4041,592.0,118,Sedgwick St & North Ave,161.0,Rush St & Superior St,Subscriber,Male,1989.0
21020171,2018-10-03 07:35:11,2018-10-03 08:03:38,3561,"1,707.0",163,Damen Ave & Clybourn Ave,44.0,State St & Randolph St,Subscriber,Male,1982.0
21020172,2018-10-03 07:35:12,2018-10-03 07:50:06,4536,894.0,621,Aberdeen St & Randolph St,261.0,Hermitage Ave & Polk St,Subscriber,Female,1991.0
21020174,2018-10-03 07:35:23,2018-10-03 07:48:24,4642,781.0,91,Clinton St & Washington Blvd,211.0,St. Clair St & Erie St,Subscriber,Male,1959.0
21020175,2018-10-03 07:35:27,2018-10-03 07:53:50,4115,"1,103.0",301,Clark St & Schiller St,198.0,Green St & Madison St,Subscriber,Male,1961.0
21020176,2018-10-03 07:35:35,2018-10-03 07:47:16,954,701.0,129,Blue Island Ave & 18th St,103.0,Clinton St & Polk St (*),Subscriber,Male,1996.0
21020177,2018-10-03 07:35:40,2018-10-03 07:42:26,5235,406.0,111,Sedgwick St & Huron St,66.0,Clinton St & Lake St,Subscriber,Male,1980.0
21020178,2018-10-03 07:35:50,2018-10-03 07:41:42,3558,352.0,81,Daley Center Plaza,286.0,Franklin St & Quincy St,Subscriber,Male,1994.0
21020180,2018-10-03 07:35:54,2018-10-03 07:56:10,5816,"1,216.0",26,McClurg Ct & Illinois St,192.0,Canal St & Adams St,Subscriber,Male,1977.0
21020182,2018-10-03 07:36:02,2018-10-03 07:46:52,5408,650.0,192,Canal St & Adams St,26.0,McClurg Ct & Illinois St,Subscriber,Male,1988.0
21020184,2018-10-03 07:35:59,2018-10-03 07:55:44,6050,"1,185.0",485,Sawyer Ave & Irving Park Rd,293.0,Broadway & Wilson Ave,Subscriber,Female,1983.0
21020185,2018-10-03 07:36:06,2018-10-03 07:49:29,5270,803.0,168,Michigan Ave & 14th St,195.0,Columbus Dr & Randolph St,Subscriber,Female,1984.0
21020186,2018-10-03 07:36:11,2018-10-03 07:51:42,3136,931.0,172,Rush St & Cedar St,37.0,Dearborn St & Adams St,Subscriber,Male,1960.0
21020187,2018-10-03 07:36:11,2018-10-03 07:49:25,1132,794.0,23,Orleans St & Elm St (*),192.0,Canal St & Adams St,Subscriber,Male,1992.0
21020188,2018-10-03 07:36:12,2018-10-03 07:48:14,5425,722.0,26,McClurg Ct & Illinois St,48.0,Larrabee St & Kingsbury St,Subscriber,Female,1989.0
21020189,2018-10-03 07:36:12,2018-10-03 07:42:55,6326,403.0,106,State St & Pearson St,48.0,Larrabee St & Kingsbury St,Subscriber,Male,1991.0
21020190,2018-10-03 07:36:18,2018-10-03 07:48:33,5230,735.0,141,Clark St & Lincoln Ave,302.0,Sheffield Ave & Wrightwood Ave,Subscriber,Female,1960.0
21020191,2018-10-03 07:36:19,2018-10-03 07:45:35,100,556.0,41,Federal St & Polk St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1989.0
21020192,2018-10-03 07:36:23,2018-10-03 07:42:38,365,375.0,176,Clark St & Elm St,212.0,Wells St & Hubbard St,Subscriber,Male,1982.0
21020193,2018-10-03 07:36:22,2018-10-03 07:46:07,452,585.0,231,Sheridan Rd & Montrose Ave,314.0,Ravenswood Ave & Berteau Ave,Subscriber,Male,1983.0
21020194,2018-10-03 07:36:22,2018-10-03 07:45:54,686,572.0,414,Canal St & Taylor St,98.0,LaSalle St & Washington St,Subscriber,Male,1992.0
21020195,2018-10-03 07:36:23,2018-10-03 07:54:28,5898,"1,085.0",289,Wells St & Concord Ln,52.0,Michigan Ave & Lake St,Subscriber,Male,1992.0
21020196,2018-10-03 07:36:22,2018-10-03 07:54:28,6407,"1,086.0",16,Paulina Ave & North Ave,109.0,900 W Harrison St,Subscriber,Male,1998.0
21020198,2018-10-03 07:36:25,2018-10-03 07:50:42,1053,857.0,91,Clinton St & Washington Blvd,337.0,Clark St & Chicago Ave,Subscriber,Female,1958.0
21020199,2018-10-03 07:36:26,2018-10-03 07:49:32,6296,786.0,69,Damen Ave & Pierce Ave,84.0,Milwaukee Ave & Grand Ave,Subscriber,Female,1991.0
21020201,2018-10-03 07:36:33,2018-10-03 07:53:02,2872,989.0,331,Halsted St & Clybourn Ave (*),287.0,Franklin St & Monroe St,Subscriber,Male,1989.0
21020202,2018-10-03 07:36:32,2018-10-03 08:03:31,3991,"1,619.0",127,Lincoln Ave & Fullerton Ave,230.0,Lincoln Ave & Roscoe St,Subscriber,Female,1960.0
21020203,2018-10-03 07:36:34,2018-10-03 07:48:46,786,732.0,43,Michigan Ave & Washington St,192.0,Canal St & Adams St,Subscriber,Male,1967.0
21020204,2018-10-03 07:36:40,2018-10-03 07:56:57,1071,"1,217.0",58,Marshfield Ave & Cortland St,491.0,Talman Ave & Addison St,Subscriber,Male,1983.0
21020205,2018-10-03 07:36:40,2018-10-03 07:51:32,1585,892.0,58,Marshfield Ave & Cortland St,27.0,Larrabee St & North Ave,Customer,,
21020206,2018-10-03 07:36:47,2018-10-03 07:57:14,1494,"1,227.0",334,Lake Shore Dr & Belmont Ave,85.0,Michigan Ave & Oak St,Subscriber,Female,1991.0
21020207,2018-10-03 07:36:54,2018-10-03 08:03:11,5652,"1,577.0",262,Halsted St & 37th St,261.0,Hermitage Ave & Polk St,Subscriber,Female,1983.0
21020208,2018-10-03 07:36:57,2018-10-03 07:41:37,2764,280.0,118,Sedgwick St & North Ave,359.0,Larrabee St & Division St,Subscriber,Male,1996.0
21020209,2018-10-03 07:37:00,2018-10-03 07:51:55,6085,895.0,638,Clinton St & Jackson Blvd (*),317.0,Wood St & Taylor St,Subscriber,Male,1969.0
21020210,2018-10-03 07:37:01,2018-10-03 07:41:45,4371,284.0,190,Southport Ave & Wrightwood Ave,67.0,Sheffield Ave & Fullerton Ave,Subscriber,Male,1995.0
21020211,2018-10-03 07:37:02,2018-10-03 07:43:19,4603,377.0,134,Peoria St & Jackson Blvd,287.0,Franklin St & Monroe St,Subscriber,Male,1996.0
21020213,2018-10-03 07:37:05,2018-10-03 07:51:51,4656,886.0,93,Sheffield Ave & Willow St,77.0,Clinton St & Madison St,Subscriber,Male,1983.0
21020214,2018-10-03 07:37:08,2018-10-03 07:46:36,2026,568.0,176,Clark St & Elm St,133.0,Kingsbury St & Kinzie St,Subscriber,Male,1995.0
21020215,2018-10-03 07:37:02,2018-10-03 07:57:29,3340,"1,227.0",333,Ashland Ave & Blackhawk St,80.0,Aberdeen St & Monroe St,Subscriber,Female,1989.0
21020217,2018-10-03 07:37:10,2018-10-03 07:56:35,3468,"1,165.0",210,Ashland Ave & Division St,194.0,Wabash Ave & Wacker Pl,Subscriber,Male,1990.0
21020218,2018-10-03 07:37:11,2018-10-03 07:51:59,3592,888.0,26,McClurg Ct & Illinois St,286.0,Franklin St & Quincy St,Subscriber,Male,1964.0
21020219,2018-10-03 07:37:11,2018-10-03 07:47:16,2278,605.0,340,Clark St & Wrightwood Ave,126.0,Clark St & North Ave,Subscriber,Male,1990.0
21020220,2018-10-03 07:37:14,2018-10-03 07:41:52,1193,278.0,190,Southport Ave & Wrightwood Ave,67.0,Sheffield Ave & Fullerton Ave,Subscriber,Male,1995.0
21020221,2018-10-03 07:37:22,2018-10-03 07:47:31,3893,609.0,7,Field Blvd & South Water St,174.0,Canal St & Madison St,Subscriber,Male,1991.0
21020222,2018-10-03 07:37:26,2018-10-03 07:46:15,5306,529.0,638,Clinton St & Jackson Blvd (*),55.0,Halsted St & Roosevelt Rd,Subscriber,Male,1997.0
21020224,2018-10-03 07:37:32,2018-10-03 07:44:37,6217,425.0,47,State St & Kinzie St,142.0,McClurg Ct & Erie St,Subscriber,Male,1945.0
21020225,2018-10-03 07:37:33,2018-10-03 07:44:49,4361,436.0,71,Morgan St & Lake St,164.0,Franklin St & Lake St,Subscriber,Male,1989.0
21020226,2018-10-03 07:37:35,2018-10-03 07:43:06,1280,331.0,133,Kingsbury St & Kinzie St,125.0,Rush St & Hubbard St,Subscriber,Female,1967.0
21020227,2018-10-03 07:37:38,2018-10-03 07:41:59,2784,261.0,190,Southport Ave & Wrightwood Ave,67.0,Sheffield Ave & Fullerton Ave,Subscriber,Male,1988.0
21020228,2018-10-03 07:37:40,2018-10-03 07:44:45,3574,425.0,96,Desplaines St & Randolph St,47.0,State St & Kinzie St,Subscriber,Male,1979.0
21020230,2018-10-03 07:37:48,2018-10-03 07:42:22,3970,274.0,300,Broadway & Barry Ave,115.0,Sheffield Ave & Wellington Ave,Subscriber,Female,1991.0
21020231,2018-10-03 07:37:50,2018-10-03 07:44:29,747,399.0,174,Canal St & Madison St,49.0,Dearborn St & Monroe St,Subscriber,Male,1984.0
21020233,2018-10-03 07:37:52,2018-10-03 07:49:57,6384,725.0,77,Clinton St & Madison St,146.0,Loomis St & Jackson Blvd,Subscriber,Male,1971.0
21020234,2018-10-03 07:37:55,2018-10-03 07:47:20,1973,565.0,77,Clinton St & Madison St,89.0,Financial Pl & Congress Pkwy (Temp),Subscriber,Male,1962.0
21020235,2018-10-03 07:37:52,2018-10-03 07:45:03,1837,431.0,255,Indiana Ave & Roosevelt Rd,50.0,Clark St & Congress Pkwy,Subscriber,Male,1981.0
21020236,2018-10-03 07:37:56,2018-10-03 07:46:36,5238,520.0,182,Wells St & Elm St,100.0,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1991.0
21020237,2018-10-03 07:37:57,2018-10-03 07:51:09,4254,792.0,120,Wentworth Ave & Cermak Rd (Temp),49.0,Dearborn St & Monroe St,Subscriber,Male,1967.0
21020238,2018-10-03 07:38:03,2018-10-03 07:50:08,2105,725.0,140,Dearborn Pkwy & Delaware Pl,40.0,LaSalle St & Adams St,Subscriber,Male,1976.0
21020239,2018-10-03 07:38:02,2018-10-03 08:02:49,5705,"1,487.0",263,Rhodes Ave & 32nd St,195.0,Columbus Dr & Randolph St,Subscriber,Male,1984.0
21020240,2018-10-03 07:38:06,2018-10-03 07:46:59,1370,533.0,198,Green St & Madison St,37.0,Dearborn St & Adams St,Subscriber,Male,1984.0
21020241,2018-10-03 07:38:10,2018-10-03 08:17:53,23,"2,383.0",300,Broadway & Barry Ave,283.0,LaSalle St & Jackson Blvd,Subscriber,Male,1982.0
21020242,2018-10-03 07:38:16,2018-10-03 07:47:53,3209,577.0,192,Canal St & Adams St,111.0,Sedgwick St & Huron St,Subscriber,Male,1985.0
21020244,2018-10-03 07:38:24,2018-10-03 07:48:34,3621,610.0,74,Kingsbury St & Erie St,40.0,LaSalle St & Adams St,Subscriber,Male,1988.0
21020245,2018-10-03 07:38:24,2018-10-03 07:44:49,1697,385.0,192,Canal St & Adams St,164.0,Franklin St & Lake St,Subscriber,Female,1982.0
21020246,2018-10-03 07:38:20,2018-10-03 07:50:09,4149,709.0,346,Ada St & Washington Blvd,81.0,Daley Center Plaza,Subscriber,Male,1989.0
21020247,2018-10-03 07:38:23,2018-10-03 08:15:46,714,"2,243.0",339,Emerald Ave & 31st St,194.0,Wabash Ave & Wacker Pl,Subscriber,Female,1987.0
21020248,2018-10-03 07:38:24,2018-10-03 07:42:21,763,237.0,75,Canal St & Jackson Blvd,283.0,LaSalle St & Jackson Blvd,Subscriber,Male,1983.0
21020249,2018-10-03 07:38:25,2018-10-03 07:51:05,489,760.0,77,Clinton St & Madison St,88.0,Racine Ave & Randolph St,Subscriber,Male,1974.0
21020251,2018-10-03 07:38:30,2018-10-03 08:01:25,2200,"1,375.0",376,Artesian Ave & Hubbard St,81.0,Daley Center Plaza,Subscriber,Male,1960.0
21020252,2018-10-03 07:38:35,2018-10-03 07:46:31,3161,476.0,147,Indiana Ave & 26th St,120.0,Wentworth Ave & Cermak Rd (Temp),Subscriber,Female,1991.0
21020253,2018-10-03 07:38:40,2018-10-03 08:04:26,2654,"1,546.0",507,Humboldt Blvd & Armitage Ave,507.0,Humboldt Blvd & Armitage Ave,Subscriber,Male,1991.0
21020254,2018-10-03 07:38:40,2018-10-03 07:53:31,1739,891.0,4,Burnham Harbor,33.0,State St & Van Buren St,Subscriber,Male,1986.0
21020255,2018-10-03 07:38:45,2018-10-03 07:54:15,6372,930.0,338,Calumet Ave & 18th St,37.0,Dearborn St & Adams St,Subscriber,Male,1977.0
21020256,2018-10-03 07:38:45,2018-10-03 07:56:18,135,"1,053.0",128,Damen Ave & Chicago Ave,75.0,Canal St & Jackson Blvd,Subscriber,Male,1988.0
21020257,2018-10-03 07:38:42,2018-10-03 07:47:22,5341,520.0,350,Ashland Ave & Chicago Ave,376.0,Artesian Ave & Hubbard St,Subscriber,Male,1993.0
21020258,2018-10-03 07:38:48,2018-10-03 07:52:21,5621,813.0,15,Racine Ave & 18th St,261.0,Hermitage Ave & Polk St,Subscriber,Female,1995.0
21020259,2018-10-03 07:38:49,2018-10-03 07:51:14,4862,745.0,29,Noble St & Milwaukee Ave,91.0,Clinton St & Washington Blvd,Subscriber,Male,1992.0
21020260,2018-10-03 07:38:49,2018-10-03 07:43:51,3532,302.0,71,Morgan St & Lake St,109.0,900 W Harrison St,Subscriber,Female,1959.0
21020261,2018-10-03 07:38:51,2018-10-03 07:46:54,4518,483.0,174,Canal St & Madison St,52.0,Michigan Ave & Lake St,Subscriber,Male,1972.0
21020262,2018-10-03 07:38:55,2018-10-03 07:44:14,3352,319.0,181,LaSalle St & Illinois St,84.0,Milwaukee Ave & Grand Ave,Subscriber,Male,1987.0
21020263,2018-10-03 07:38:56,2018-10-03 07:44:30,5635,334.0,326,Clark St & Leland Ave,316.0,Damen Ave & Sunnyside Ave,Subscriber,Male,1967.0
21020264,2018-10-03 07:38:58,2018-10-03 07:53:31,2319,873.0,127,Lincoln Ave & Fullerton Ave,111.0,Sedgwick St & Huron St,Subscriber,Male,1992.0
21020265,2018-10-03 07:39:00,2018-10-03 07:53:15,3308,855.0,143,Sedgwick St & Webster Ave,165.0,Clark St & Grace St,Subscriber,Female,1992.0
21020267,2018-10-03 07:39:00,2018-10-03 07:44:41,338,341.0,86,Eckhart Park,16.0,Paulina Ave & North Ave,Subscriber,Female,1988.0
21020268,2018-10-03 07:39:03,2018-10-03 07:57:17,5975,"1,094.0",173,Mies van der Rohe Way & Chicago Ave,324.0,Stockton Dr & Wrightwood Ave,Subscriber,Female,1995.0
21020269,2018-10-03 07:39:03,2018-10-03 07:50:57,4093,714.0,24,Fairbanks Ct & Grand Ave,287.0,Franklin St & Monroe St,Subscriber,Female,1987.0
21020270,2018-10-03 07:39:05,2018-10-03 07:51:15,854,730.0,172,Rush St & Cedar St,81.0,Daley Center Plaza,Subscriber,Female,1955.0
21020271,2018-10-03 07:39:07,2018-10-03 08:11:36,3350,"1,949.0",219,Damen Ave & Cortland St,58.0,Marshfield Ave & Cortland St,Subscriber,Male,1981.0
21020272,2018-10-03 07:39:10,2018-10-03 07:43:05,6208,235.0,115,Sheffield Ave & Wellington Ave,332.0,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Male,1985.0
21020273,2018-10-03 07:39:12,2018-10-03 07:54:53,4847,941.0,38,Clark St & Lake St,178.0,State St & 19th St,Subscriber,Male,1980.0
21020274,2018-10-03 07:39:13,2018-10-03 07:56:47,4082,"1,054.0",157,Lake Shore Dr & Wellington Ave,211.0,St. Clair St & Erie St,Subscriber,Female,1988.0
21020275,2018-10-03 07:39:14,2018-10-03 07:57:23,6225,"1,089.0",232,Pine Grove Ave & Waveland Ave,289.0,Wells St & Concord Ln,Subscriber,Female,1988.0
21020276,2018-10-03 07:39:15,2018-10-03 07:45:12,1143,357.0,133,Kingsbury St & Kinzie St,73.0,Jefferson St & Monroe St,Subscriber,Male,1984.0
21020277,2018-10-03 07:39:20,2018-10-03 07:43:42,4591,262.0,312,Clarendon Ave & Gordon Ter,240.0,Sheridan Rd & Irving Park Rd,Subscriber,Female,1989.0
21020278,2018-10-03 07:39:22,2018-10-03 07:49:44,3086,622.0,192,Canal St & Adams St,48.0,Larrabee St & Kingsbury St,Subscriber,Male,1984.0
21020279,2018-10-03 07:39:22,2018-10-03 07:44:03,4810,281.0,77,Clinton St & Madison St,283.0,LaSalle St & Jackson Blvd,Subscriber,Male,1987.0
21020280,2018-10-03 07:39:21,2018-10-03 07:45:07,5768,346.0,627,LaSalle Dr & Huron St (*),48.0,Larrabee St & Kingsbury St,Subscriber,Male,1990.0
21020281,2018-10-03 07:39:24,2018-10-03 07:50:15,2371,651.0,66,Clinton St & Lake St,195.0,Columbus Dr & Randolph St,Subscriber,Male,1994.0
21020282,2018-10-03 07:39:29,2018-10-03 07:59:10,5949,"1,181.0",159,Claremont Ave & Hirsch St,111.0,Sedgwick St & Huron St,Subscriber,Male,1977.0
21020283,2018-10-03 07:39:30,2018-10-03 07:44:46,6227,316.0,50,Clark St & Congress Pkwy,43.0,Michigan Ave & Washington St,Subscriber,Male,1973.0
21020284,2018-10-03 07:39:31,2018-10-03 07:54:51,1260,920.0,168,Michigan Ave & 14th St,81.0,Daley Center Plaza,Subscriber,Male,1963.0
21020285,2018-10-03 07:39:32,2018-10-03 07:55:29,2853,957.0,214,Damen Ave & Grand Ave,66.0,Clinton St & Lake St,Subscriber,Female,1983.0
21020286,2018-10-03 07:39:34,2018-10-03 07:50:06,5225,632.0,253,Winthrop Ave & Lawrence Ave,242.0,Damen Ave & Leland Ave,Subscriber,Female,1991.0
21020287,2018-10-03 07:39:36,2018-10-03 07:43:46,4881,250.0,98,LaSalle St & Washington St,43.0,Michigan Ave & Washington St,Subscriber,Male,1956.0
21020289,2018-10-03 07:39:53,2018-10-03 07:49:08,4306,555.0,310,Damen Ave & Charleston St,250.0,Ashland Ave & Wellington Ave,Subscriber,Female,1992.0
21020290,2018-10-03 07:39:53,2018-10-03 07:43:03,6154,190.0,590,Kilbourn Ave & Irving Park Rd,591.0,Kilbourn Ave & Milwaukee Ave,Subscriber,Male,1978.0
21020291,2018-10-03 07:39:53,2018-10-03 07:44:07,2098,254.0,334,Lake Shore Dr & Belmont Ave,117.0,Wilton Ave & Belmont Ave,Subscriber,Male,1993.0
21020292,2018-10-03 07:39:55,2018-10-03 07:51:15,4679,680.0,210,Ashland Ave & Division St,66.0,Clinton St & Lake St,Subscriber,Female,1991.0
21020293,2018-10-03 07:39:58,2018-10-03 07:44:05,1760,247.0,173,Mies van der Rohe Way & Chicago Ave,35.0,Streeter Dr & Grand Ave,Subscriber,Male,1994.0
21020294,2018-10-03 07:40:00,2018-10-03 07:45:00,2266,300.0,77,Clinton St & Madison St,287.0,Franklin St & Monroe St,Subscriber,Male,1956.0
21020295,2018-10-03 07:40:08,2018-10-03 07:57:39,4618,"1,051.0",274,Racine Ave & 15th St,283.0,LaSalle St & Jackson Blvd,Subscriber,Male,1973.0
21020297,2018-10-03 07:40:13,2018-10-03 07:44:41,1156,268.0,290,Kedzie Ave & Palmer Ct,260.0,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1978.0
21020298,2018-10-03 07:40:18,2018-10-03 07:49:20,3517,542.0,192,Canal St & Adams St,38.0,Clark St & Lake St,Subscriber,Female,1984.0
21020299,2018-10-03 07:40:19,2018-10-03 07:49:43,742,564.0,40,LaSalle St & Adams St,623.0,Michigan Ave & 8th St,Customer,Female,1986.0
21020300,2018-10-03 07:40:20,2018-10-03 07:44:24,830,244.0,77,Clinton St & Madison St,134.0,Peoria St & Jackson Blvd,Subscriber,Male,1983.0
21020301,2018-10-03 07:40:22,2018-10-03 07:46:06,3107,344.0,145,Mies van der Rohe Way & Chestnut St,199.0,Wabash Ave & Grand Ave,Subscriber,Male,1963.0
21020302,2018-10-03 07:40:24,2018-10-03 07:48:41,77,497.0,98,LaSalle St & Washington St,71.0,Morgan St & Lake St,Subscriber,Male,1973.0
21020303,2018-10-03 07:40:27,2018-10-03 07:44:31,1196,244.0,233,Sangamon St & Washington Blvd (*),109.0,900 W Harrison St,Subscriber,Male,1994.0
21020304,2018-10-03 07:40:35,2018-10-03 07:55:07,4358,872.0,30,Ashland Ave & Augusta Blvd,317.0,Wood St & Taylor St,Subscriber,Male,1990.0
21020305,2018-10-03 07:40:35,2018-10-03 07:42:32,750,117.0,96,Desplaines St & Randolph St,112.0,Green St & Randolph St,Subscriber,Male,1976.0
21020306,2018-10-03 07:40:37,2018-10-03 08:13:36,4955,"1,979.0",114,Sheffield Ave & Waveland Ave,71.0,Morgan St & Lake St,Subscriber,Male,1996.0
21020307,2018-10-03 07:40:39,2018-10-03 07:54:48,4390,849.0,192,Canal St & Adams St,331.0,Halsted St & Clybourn Ave (*),Subscriber,Male,1978.0
21020308,2018-10-03 07:40:39,2018-10-03 07:57:47,3114,"1,028.0",56,Desplaines St & Kinzie St,125.0,Rush St & Hubbard St,Subscriber,Female,1983.0
21020309,2018-10-03 07:40:42,2018-10-03 07:47:05,2448,383.0,231,Sheridan Rd & Montrose Ave,318.0,Southport Ave & Irving Park Rd,Subscriber,Male,1984.0
21020310,2018-10-03 07:40:45,2018-10-03 08:05:55,5636,"1,510.0",349,Halsted St & Wrightwood Ave,107.0,Desplaines St & Jackson Blvd,Subscriber,Female,1960.0
21020311,2018-10-03 07:40:45,2018-10-03 07:45:42,3945,297.0,41,Federal St & Polk St,36.0,Franklin St & Jackson Blvd,Subscriber,Female,1971.0
21020312,2018-10-03 07:40:46,2018-10-03 07:47:09,2419,383.0,125,Rush St & Hubbard St,164.0,Franklin St & Lake St,Subscriber,Male,1987.0
21020313,2018-10-03 07:40:41,2018-10-03 07:46:17,2087,336.0,337,Clark St & Chicago Ave,211.0,St. Clair St & Erie St,Subscriber,Male,1990.0
21020314,2018-10-03 07:40:47,2018-10-03 07:53:58,6461,791.0,77,Clinton St & Madison St,24.0,Fairbanks Ct & Grand Ave,Subscriber,Male,1973.0
21020316,2018-10-03 07:40:52,2018-10-03 07:45:05,2709,253.0,175,Wells St & Polk St,36.0,Franklin St & Jackson Blvd,Subscriber,Male,1984.0
21020317,2018-10-03 07:40:53,2018-10-03 07:54:14,429,801.0,99,Lake Shore Dr & Ohio St,37.0,Dearborn St & Adams St,Subscriber,Male,1982.0
21020319,2018-10-03 07:40:56,2018-10-03 07:44:34,3909,218.0,191,Canal St & Monroe St (*),49.0,Dearborn St & Monroe St,Subscriber,Male,1984.0
21020320,2018-10-03 07:40:58,2018-10-03 07:52:48,1866,710.0,192,Canal St & Adams St,48.0,Larrabee St & Kingsbury St,Subscriber,Male,1973.0
21020321,2018-10-03 07:41:00,2018-10-03 07:47:13,4150,373.0,77,Clinton St & Madison St,43.0,Michigan Ave & Washington St,Subscriber,Male,1977.0
21020322,2018-10-03 07:41:01,2018-10-03 07:48:02,4870,421.0,210,Ashland Ave & Division St,69.0,Damen Ave & Pierce Ave,Subscriber,Male,1987.0
21020323,2018-10-03 07:41:04,2018-10-03 07:49:01,698,477.0,289,Wells St & Concord Ln,113.0,Bissell St & Armitage Ave,Subscriber,Female,1990.0
21020324,2018-10-03 07:41:05,2018-10-03 07:45:40,6005,275.0,38,Clark St & Lake St,196.0,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Female,1975.0
21020325,2018-10-03 07:41:06,2018-10-03 07:47:39,774,393.0,44,State St & Randolph St,66.0,Clinton St & Lake St,Subscriber,Male,1992.0
21020326,2018-10-03 07:41:05,2018-10-03 07:51:34,4969,629.0,345,Lake Park Ave & 56th St,328.0,Ellis Ave & 58th St,Subscriber,Female,1976.0
21020327,2018-10-03 07:41:11,2018-10-03 07:50:26,2638,555.0,140,Dearborn Pkwy & Delaware Pl,164.0,Franklin St & Lake St,Subscriber,Female,1987.0
21020328,2018-10-03 07:41:16,2018-10-03 07:51:53,4188,637.0,195,Columbus Dr & Randolph St,191.0,Canal St & Monroe St (*),Subscriber,Female,1989.0
21020329,2018-10-03 07:41:18,2018-10-03 07:51:13,4315,595.0,192,Canal St & Adams St,195.0,Columbus Dr & Randolph St,Subscriber,Female,1989.0
21020330,2018-10-03 07:41:19,2018-10-03 08:00:19,5740,"1,140.0",77,Clinton St & Madison St,142.0,McClurg Ct & Erie St,Subscriber,Male,1977.0
21020331,2018-10-03 07:41:20,2018-10-03 08:01:54,1476,"1,234.0",99,Lake Shore Dr & Ohio St,168.0,Michigan Ave & 14th St,Subscriber,Female,1984.0
21020332,2018-10-03 07:41:20,2018-10-03 07:50:17,4837,537.0,47,State St & Kinzie St,287.0,Franklin St & Monroe St,Subscriber,Male,1983.0
21020333,2018-10-03 07:41:23,2018-10-03 07:48:26,1064,423.0,192,Canal St & Adams St,197.0,Michigan Ave & Madison St,Subscriber,Male,1973.0
21020334,2018-10-03 07:41:22,2018-10-03 07:45:46,3409,264.0,320,Loomis St & Lexington St,241.0,Morgan St & Polk St,Subscriber,Male,1987.0
